Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Election Year,Office
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,2/29/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,2/29/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,2/7/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,2/29/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/13/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/6/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/10/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/10/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,3/10/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/15/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/21/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,20.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/10/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,4/2/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/2/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/2/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/2/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/9/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/9/2012,75.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/9/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/9/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,4/9/2012,300.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,4/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,20.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/18/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,6/18/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,7/6/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/6/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/6/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/6/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/6/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/6/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/6/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,350.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,300.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,7/15/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,7/15/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,7/15/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,8/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,8/10/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,8/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,8/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,8/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/28/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/28/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/28/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,6/28/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,3/6/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,3/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,96.15,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/10/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,2/29/2012,340.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,2/25/2012,350.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,3/8/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,125.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/8/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,3/10/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,400.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/9/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,3/9/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/6/2012,120.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,5/25/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,7/15/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/27/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/27/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/26/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,1/25/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/27/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,1/30/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,340.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,160.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/28/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/28/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/27/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/2/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/4/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,150.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/14/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/28/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/8/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/5/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/30/2012,30.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/11/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/8/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/4/2012,153.32,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/30/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/11/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,5.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,200.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,5.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/30/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/31/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,1/29/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,10/12/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,2/14/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Business,4/19/2012,30.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Corporation,4/23/2012,250.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,4/30/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,2/29/2012,25.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/11/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/12/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,5/2/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/12/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/12/2012,20.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/13/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/13/2012,100.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/23/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/26/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/26/2012,500.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/26/2012,50.0,2012.0,Council Ward 5
Kenyan McDuffie ,Kenyan McDuffie 2012,Individual,3/27/2012,100.0,2012.0,Council Ward 5
